,datetime,temperature_2m,precipitation,cloud_cover,wind_speed_10m,wind_direction_10m
92,2024-04-04 20:00:00+00:00,10.43,0.0,93.600006,16.73516,161.1752
93,2024-04-04 21:00:00+00:00,10.53,0.2,100.0,17.654688,182.33725
94,2024-04-04 22:00:00+00:00,10.48,0.7,82.8,18.782204,192.17145
95,2024-04-04 23:00:00+00:00,10.48,0.6,100.0,16.595179,204.34108
96,2024-04-05 00:00:00+00:00,10.38,0.1,100.0,16.299694,223.21011
97,2024-04-05 01:00:00+00:00,10.28,0.8,85.200005,14.336861,231.1155
98,2024-04-05 02:00:00+00:00,10.58,0.8,100.0,16.946787,257.73523
99,2024-04-05 03:00:00+00:00,10.53,0.2,90.00001,16.75064,261.34753
100,2024-04-05 04:00:00+00:00,10.23,0.1,53.4,16.039202,260.9606
101,2024-04-05 05:00:00+00:00,10.18,0.0,22.5,15.542662,256.60748
102,2024-04-05 06:00:00+00:00,10.93,0.0,86.399994,19.245697,262.47626
103,2024-04-05 07:00:00+00:00,11.63,0.1,64.2,21.599998,270.0
104,2024-04-05 08:00:00+00:00,12.63,0.2,36.9,20.172853,272.04535
105,2024-04-05 09:00:00+00:00,13.78,0.1,51.899998,19.829433,266.87793
106,2024-04-05 10:00:00+00:00,14.33,0.1,66.3,20.598795,264.98697
107,2024-04-05 11:00:00+00:00,15.03,0.1,72.3,18.486622,263.29025
108,2024-04-05 12:00:00+00:00,15.98,0.0,100.0,18.844202,263.41815
109,2024-04-05 13:00:00+00:00,15.78,0.1,100.0,19.9954,256.46414
110,2024-04-05 14:00:00+00:00,14.88,0.1,79.8,17.87718,244.98314
111,2024-04-05 15:00:00+00:00,15.38,0.0,55.2,16.311613,247.96371
112,2024-04-05 16:00:00+00:00,14.68,0.0,38.7,11.119281,240.94548
113,2024-04-05 17:00:00+00:00,12.33,0.0,18.9,7.386582,223.02507
114,2024-04-05 18:00:00+00:00,10.68,0.0,30.000002,8.350138,187.43132
115,2024-04-05 19:00:00+00:00,10.53,0.0,47.4,11.159999,180.0
116,2024-04-05 20:00:00+00:00,11.13,0.0,87.600006,13.138765,189.46225
117,2024-04-05 21:00:00+00:00,11.23,0.0,88.200005,13.363711,184.63538
118,2024-04-05 22:00:00+00:00,11.13,0.0,94.5,14.561099,188.53069
119,2024-04-05 23:00:00+00:00,11.48,0.0,90.00001,15.03835,191.0409
120,2024-04-06 00:00:00+00:00,11.78,1.0,92.700005,16.676977,212.6609
121,2024-04-06 01:00:00+00:00,11.78,1.8,91.200005,17.373497,214.0194
122,2024-04-06 02:00:00+00:00,12.08,0.1,29.699999,20.188908,238.8611
123,2024-04-06 03:00:00+00:00,11.93,0.0,24.6,18.806337,264.50778
124,2024-04-06 04:00:00+00:00,11.38,0.0,0.9,17.015474,276.07236
125,2024-04-06 05:00:00+00:00,11.28,0.0,7.2000003,16.75064,278.65247
